text,sentiment
o‘zbekiston prezidenti turkiy davlatlar tashkiloti davlat rahbarlari kengashi majlisida so‘zga chiqdi u tashkilotda institutsional islohotlarni amalga oshirishni iqtisodiy hamkorlikni kuchaytirishni va mamlakatlarni bog‘laydigan transport yo‘laklarini shakllantirishni tezlashtirishni taklif qildi,positive
uch rus o‘zbekistondan etkazib beriladigan makkajo‘xori bilan zaharlandi rospotrebnadzor barcha mahsulotlarni do‘konlardan zudlik bilan olib qo‘ydi,positive
o‘zbekistonda uy hayvonlarini ko‘chaga tashlash ularga yordam ko‘rsatmaslik uchun javobgarlik paydo bo‘lishi mumkin,positive
farg‘ona viloyatida yoshli o‘smirning o‘limi haqidagi yangi tafsilotlar ma‘lum bo‘ldi uning ota onasi bolaning boshi ko‘kargan va ko‘kargan shafqatsiz kaltaklanganini aytishdi,negative
poytaxtda inkuzart rassomining yangi grafiti paydo bo‘ldi u zamonaviy jamiyatning illatlariga bag‘ishlangan,positive
joriy yilning to‘qqiz oyida o‘zbekistonda milliondan ortiq yo‘l harakati qoidalari buzilganligi qayd etildi ushbu statistika faqat jarimaga tortilgan haydovchilar uchun aslida ko‘rsatkichlar bir necha baravar ko‘p chunki buzilishlarning muhim qismi shunchaki qayd etilmaydi,negative
g‘arb brendlarining ketishi fonida o‘zbekiston rossiyaga sharob etkazib berishni keskin oshirdi,positive
noyabr kuni kechqurun o‘zbekistonning asosiy yangiliklari million dollarlik olimpiya shaharchasi qanday bo‘ladi loyiha fotosurati huquq tartibot idoralari xodimlari terroristik tashkilotga qo‘shilishga uringan qizni hibsga olishdi adliya vazirligi o‘zbekistonda nima uchun amaldorlar uchun sovg‘alar narxi chegarasi joriy etilayotganini tushuntirdi bosh vazirga,positive
o‘zbekiston tiv ukraina razvedkasining o‘zbekiston tomoni tomonidan rossiya raketalarini ishlab chiqarish uchun butlovchi qismlar yetkazib berish haqidagi bayonotlariga munosabat bildirdi vazirlikda ukrainaning o‘zbekistondagi elchisi nikolay doroshenko bilan uchrashuv bo‘lib o‘tdi u bilan suhbatda ukraina tomonining,positive
toshkentda o‘ta og‘ir jinoyat sodir etganligi uchun erkak qidirilmoqda,negative
yashnobod tuman sudida mast haydovchining ishi bo‘yicha majlis bo‘lib o‘tdi u piyodani o‘ldirdi va voqea joyidan qochib ketdi,negative
o‘zbekiston hukumati hyatt regency tashkent mehmonxonasiga egalik qiluvchi poytaxt qurilish va xizmat kompaniyasining ustav kapitalidagi davlat ulushining foizini abu dabi uzbek investment investitsiya fondiga million dollarga sotish bo‘yicha kelishuvga erishdi,negative
o‘ztransgaz gaz quyish shoxobchalari uchun cheklovlar jadvalini e‘lon qildi agnksning yopilish vaqti mintaqaga qarab soat dan gacha o‘zgarib turadi,negative
prezident administratsiyasi boshlig‘ining o‘rinbosari komil allamjonov xalq ta‘limi vazirligi va ma‘muriyatning mutasaddi mansabdor shaxslariga o‘qituvchilarga yuklangan vazifalarni inventarizatsiya qilish va ularning kasbiy faoliyatiga taalluqli bo‘lmagan vazifalarni bekor qilish bo‘yicha ko‘rsatmalar berildi,positive
rasmiylar o‘qituvchilarga keraksiz va noqonuniy vazifalarni yuklashni to‘xtatishi kerak dedi madaniyat va san‘atni rivojlantirish jamg‘armasi kengashi raisi o‘rinbosari saida mirziyoyeva,positive
rosgeologiya xoldingi o‘zbekiston hududida yangi neft va gaz qatlamlarini topdi,positive
o‘zbekistonda yil yanvardan boshlab tajriba tariqasida tax free tizimi joriy etilmoqda uning doirasida mamlakatga kelgan chet elliklarga tovarlarning ayrim turlarini sotib olishda to‘langan qqs qaytariladi tizim qanday ishlaydi dedi davlat soliq qo‘mitasi,positive
diqqat bola g‘oyib bo‘ldi alimova sevinch yilda tug‘ilgan yosh surxondaryo viloyati muzrobod tumanidagi maktabning sinf o‘quvchisi yil noyabrda uydan maktabga chiqib yo‘qolgan ilgari yo‘qolmagan siz bilan hech narsa yo‘q,negative
bosh prokuratura farg‘ona viloyatida o‘g‘irlik uchun hibsga olingan o‘smirning o‘limi bilan bog‘liq ish tafsilotlarini oshkor qildi,negative
adliya vazirligi o‘zbekistonda nima uchun amaldorlar uchun sovg‘alar narxi chegarasi joriy etilayotganini tushuntirdi vazirlikning ta‘kidlashicha mamlakatda davlat xizmatchilariga fuqarolardan sovg‘alar olish taqiqlangan biz faqat xalqaro tadbirlar va xizmat safarlarida sovg‘alar haqida gapiramiz,positive
rossiya ukrainaga qarshi kurashda nafaqat eronga balki xitoy va shimoliy koreyaga ham yordam so‘radi bundan tashqari qozog‘iston va o‘zbekiston unga sanktsiyalarni chetlab o‘tishda yordam berishmoqda bu haqda ukraina ommaviy axborot vositalari ukraina mudofaa vazirligi razvedka bosh boshqarmasi vakili vadim skibitskiyga tayanib eng yirik intervyu bergan,negative
huquq tartibot idoralari xodimlari terroristik tashkilotga qo‘shilishga uringan qizni hibsga olishdi,negative
noyabr kuni ertalab o‘zbekistonning asosiy yangiliklari ijtimoiy tarmoqlarda yoqtirishlar uchun ikki o‘smir navoiy hokimligi ro‘parasida to‘dalar videosini suratga olishdi chirchiqda adashgan itlar qizga hujum qilishdi aholi signal beradi ular bolalarni uydan chiqarib yuborishdan qo‘rqishadi o‘zbekistonda yangi import qilingan avtomobillarni sotish nihoyat osonlashtirildi,positive
bir kun oldin toshkentda olimpiya shaharchasi qurilishi boshlandi xitoyning camc engineering kompaniyasi tomonidan amalga oshiriladigan loyihaning qiymati million dollardan oshadi,negative
rtl alliance xalqaro transport va logistika kompaniyasining asosiy afzalliklaridan biri bu xitoydan yuklarni tezda etkazib berishdir kuzdan boshlab yangi yil arafasida logistik bum an‘anaviy ravishda kuchayib bormoqda va allaqachon ko‘plab importchilar bron qilishni boshlaydilar bu yil ular uchun rtl alliance,positive
o‘zbekistonda sovutish va gaz iste‘molining ko‘payishi tufayli gaz quyish shoxobchalarida vaqt cheklovlari joriy etilmoqda,negative
nima uchun o‘zbekiston muqobil energiya manbalarini rivojlantirmoqda mutaxassislarning shubhalariga qaramay millionlab dollarlar sport qurilishiga ketadi o‘zbekiston fuqaroligi qancha turadi shuningdek muddatni belgilang noyabr kuni o‘zbekistondagi asosiy voqealar sharhida bu va boshqa ko‘p narsalar haqida o‘qing,positive
o‘zbekistonda yangi import qilingan avtomobillarni sotish nihoyat osonlashtirildi endi buni faqat yuridik shaxslar ishlab chiqarish korxonalarining rasmiy dilerlari amalga oshirishi mumkin yil yanvardan boshlab vaziyat keskin o‘zgaradi,positive
ijtimoiy tarmoqlarda yoqtirishlar uchun ikki o‘smir navoiy hokimligi ro‘parasida to‘dalar videosini suratga olishdi ular qaroqchi sifatida kiyinishdi qora niqob kiyishdi va otishni taqlid qilib o‘yinchoq qurol bilan kamera oldida suratga tushishdi,negative
chirchiqda adashgan itlar qizga hujum qilishdi aholi signal beradi ular bolalarni uydan chiqarib yuborishdan qo‘rqishadi,negative
noyabr kuni kechqurun o‘zbekistonning asosiy yangiliklari o‘zbekiston fuqaroligini chet elliklarga sotishni rejalashtirmoqda savol narxi million dollar o‘zbekiston va qozog‘iston agrokooperatsiyani kengaytirmoqda qozoq ishbilarmonlari meva sabzavotni qayta ishlash uchun klaster o‘zbek ishbilarmonlari esa don tayyorlaydilar iqtisodiyot hamma narsani hal qiladi yoki nima uchun o‘zbek,positive
xalq ta‘limi vazirligi inr maktab direktorlarini o‘qituvchilarni kasbiy vazifalari bilan bog‘liq bo‘lmagan ishlarga jalb qilmaslik to‘g‘risida ogohlantirdi vazirlikdagi ushbu bayonot blogger nikita makarenkoning sonli maktab o‘qituvchilari uning uyiga kelganini aytgan postidan keyin qilingan,positive
toshkentda onasi va o‘g‘lini shafqatsizlarcha o‘ldirgan erkak suddan unga muddat berishni so‘radi u yilni juda ko‘p deb hisobladi,negative
an‘anaviy avlod turlarini almashtira oladigan shamol va quyosh energiyasining ekologik tozaligi haqidagi nazariyalarga cheksiz qiziqish vaqti o‘tmishga aylanib bormoqda va pragmatizm yana o‘z ta‘sirini o‘tkazmoqda bu erda ko‘mir va ato tomon energiya iyo atini qayta ko‘rib chiqi hga majbur bo‘lgan evropa ittifoqi mamlakatlari,positive
turkiy davlatlar tashkiloti otg mamlakatlari tashkilotning investitsiya fondini tashkil etish to‘g‘risidagi bitimni imzolashni tezlashtirish to‘g‘risida kelishib oldilar,positive
rossiyaning eng yirik wildberries marketplace kompaniyasi toshkentda million dollarlik to‘liq logistika majmuasini qurmoqchi bu yerda mingta yangi ish o‘rni yaratiladi,positive
buxoro aholisi endi yandex go ilovasida yetkazib berishga buyurtma berish orqali kuryer xizmatlaridan foydalanishlari mumkin yangi xizmat yordamida siz sovg‘a yoki unutilgan narsani yuborishingiz do‘kondan sotib olishingiz yoki restorandan buyurtma olishingiz mumkin bunday etkazib berish orqali tadbirkorlar o‘z buyurtmalarini mijozlarga qulay tarzda yuborishlari mumkin,positive
toshkentda olimpiya shaharchasi qurilishi boshlandi asosiy dizayner xitoyning camc engineering kompaniyasi bo‘lib loyihaning umumiy qiymati million dollardan oshadi,positive
samarqandda noyabr kuni ozarbayjon qozog‘iston qirg‘iziston turkiya o‘zbekiston shuningdek vengriya va turkmanistonni kuzatuvchi sifatida o‘z ichiga olgan turkiy davlatlar tashkilotining birinchi sammiti bo‘lib o‘tadi ushbu tadbir davomida o‘zbekiston turkiyadan tashkilotga raislik qiladi bosh ilmiy sotr,positive
o‘zbekiston yevropa ittifoqi rasmiylaridan cheklovlar milliarderning mamlakat iqtisodiyotiga sarmoya kiritishiga to‘sqinlik qilayotganini ko‘rsatib alisher usmonovdan sanktsiyalarni olib tashlashni so‘radi deya xabar beradi financial times nashr ma‘lumotlariga ko‘ra toshkent ham usmonovga bryusselga qarshi sud jarayonida huquqiy yordam ko‘rsatishga tayyor,positive
o‘zbekiston va qozog‘iston agrokooperatsiyani kengaytirmoqda qozoq ishbilarmonlari namangan viloyatida meva sabzavot mahsulotlarini qayta ishlash klasterini o‘zbek tadbirkorlari esa qozog‘iston donini chuqur qayta ishlash klasterini tashkil etmoqda,positive
toshkent viloyatida iste‘mol uchun yaroqsiz go‘sht sotiladigan ombor topildi,negative
noyabr kuni ertalab o‘zbekistonning asosiy yangiliklari markaziy bank tugatilayotgan turkiston banki omonatchilarining pullarini ololmaydigan muammolarini hal qilishga va‘da berdi jizzax viloyatida kasb hunar maktabi xodimi pul evaziga ohak diplomlarini berdi video xududgazta‘minot jamg‘arma tanlovini boshladi,positive
o‘zbekiston hukumati chet elliklarga mamlakat iqtisodiyotiga qo‘shgan hissasi uchun fuqarolik berishni tashkil etish niyatida buning uchun kamida million dollar sarmoya kiritish kerak bo‘ladi,positive
toshkentda ming dollarga savdo shoxobchalarini qurishga ruxsat berishni va‘da qilgan bir kishi hibsga olindi,positive
o‘zbekistonlik talaba tog ‘ daryosida cho‘kayotgan bolani qutqardi namangan viloyatida turmush qurgan ayolning sevgilisi arqon bilan bog‘langan videoga olingan va kun davomida panjara ortiga yuborilgan senatning veb saytini ochgan yoki ochmagan xakerlar va men ham yalang‘och yuraman bu haqda va bo hqa ko‘p nar alar haqida,positive
xududgazta‘minot kub gaz tejang challenge ni ishga tushirdi biz kubometr gazni tejaymiz uning asosiy maqsadi qimmatbaho tabiiy resurs gazni tejashdir,positive
toshkent viloyatida olmaliq kon metallurgiya kombinatida pul evaziga ishga joylashishni va‘da qilgan erkak hibsga olindi,positive
markaziy bank tugatilayotgan turkiston banki omonatchilarining pullarini ololmaydigan muammolarini hal qilishga va‘da berdi,positive
noyabr kuni kechqurun o‘zbekistonning asosiy yangiliklari surxondaryoda ko‘chalarda yalang‘och yurgan odam jarimaga tortildi video o‘zbekistonda omicron delta shtammiga qarshi yangi rekombinant oqsil vaktsinasining klinik sinovlari o‘tkaziladi murakkab hikoya o‘zbekistonda hackerlar haqida qaror qabul qilish mumkin emas,positive
jizzax viloyatida pul evaziga jo‘ka diplomlarini bergan kasb hunar maktabining xodimi hibsga olingan,positive
o‘zeltexsanoat wildberries bilan rossiyada o‘zbek maishiy texnikalarini targ‘ib qilish bo‘yicha muzokaralar olib bormoqda,positive
rossiyalik yozuvchi va tarixchi tizim strategik tahlil ilmiy tadqiqot institutining isan moskva katta tahlilchisi fedor razzakov mamlakatimiz tarixidagi taniqli siyosatchi sharaf rashidov bilan bog‘liq noma‘lum sahifalar haqida gapirdi nima uchun sovet hukumati yil davomida bu ishni qilishga jur‘at etmadi,positive
turizm va madaniy meros vazirligi va dunyodagi etakchi onlayn turizm kompaniyalaridan biri tripcom xitoy o‘zaro anglashuv memorandumini imzoladi,positive
toshkentning bektemir tumanida taxminan va yoshli ikki voyaga etmagan bola topildi,negative
siz o‘zingizni qahramon deb hisoblaysizmi yoshli shahzoda mirzaulugov yon tomonga qarab kamtarlik bilan jilmayibyo‘q deb javob beradi u asli qashqadaryodan bugun yigit o‘zbekiston davlat jahon tillari universitetining uchinchi kurs talabasi frantsuz tilidan tarjimon bo‘lishga tayyorlanmoqda,positive
toshkentda yana bir halokatli baxtsiz hodisa yuz berdi haydovchi ajratuvchi panjara tufayli kelayotgan mashinani ko‘rmadi,negative
namangan viloyatining yangiqo‘rg‘on tumanida qiziqarli voqea yuz berdi er xotinini sevgilisi bilan ushladi va unga dars berdi,positive
senat saytining xakerlari tomonidan buzilgan voqea juda ko‘p shov shuvlarga sabab bo‘ldi dastlab xakerlik yoshli o‘smirlardan iborat marsh golden xakerlar guruhi tomonidan amalga oshirilganligi ma‘lum bo‘ldi guruh rahbari bilan suhbatni my telekanali namoyish etdi bir necha kundan keyin kiberxavfsizlik markazi bu ma‘lumotni rad etib xake,positive
qo‘qon shahrida o‘g‘irlik uchun hibsga olingan yoshli o‘smir vafot etdi uning miya shikastlanishi aniqlandi,negative
kelgusi yilda bo‘lib o‘tadigan boks bo‘yicha jahon chempionatining sovrin jamg‘armasi rekord darajadagi million dollarni tashkil etadi,positive
toshkent markazida lexus va captiva avtohalokatga uchradi avtomobil haydovchilari va yo‘lovchilari kasalxonaga yotqizilgan,negative
o‘zbekistonda omicron delta shtammiga qarshi yangi rekombinant oqsil vaktsinasining klinik sinovlari o‘tkaziladi,negative
noyabr kuni ertalab o‘zbekistonning asosiy yangiliklari ijtimoiy tarmoqlarda erining kaltaklanishidan aziyat chekkan qizga yordam so‘rab murojaat qilingan ichki ishlar boshqarmasi vaziyatni izohladi mirziyoyev to‘qimachilik mebel zargarlik buyumlari va boshqa bir qator sohalar uchun yangi qo‘llab quvvatlash choralarini e‘lon qildi onasi va ikki o‘g‘li uglerod oksidi zaharlanishidan vafot etdi,positive
talabalar noyabr kunlari samarqandda bo‘lib o‘tadigan turkiy davlatlar tashkiloti sammitida odatdagidek o‘qishni davom ettiradilar,positive
ijtimoiy tarmoqlarda surxondaryo viloyatining denov tumanidagi ko‘chalarda yurgan yalang‘och odamning videosi tarqaldi bu ijtimoiy tarmoqlarda ko‘plab munozaralarga sabab bo‘ldi foydalanuvchilar huquqni muhofaza qilish organlarini ushbu g‘alati odamni topishga va uni ruhiy kasalxonaga tekshirishga yuborishga chaqirishdi,positive
poytaxtda ba‘zida yomg‘ir yog‘adi shamol m s harorat issiqlik,positive
toshkentning xususiy uylarida bir qator o‘g‘irliklarni sodir etgan erkak jinoyat sodir etish uchun joylarni qanday tanlaganini aytib berdi erining kaltaklanishidan aziyat chekayotgan qiz yordam so‘raydi olti yoshli qizni buzishga uringan jonzot va o‘zgartirilgan genlar bu va boshqa ko‘p narsalarni asosiy voqealar sharhida o‘qing,positive
shavkat mirziyoyev bugun yig‘ilish davomida to‘qimachilik mebel zargarlik buyumlari va boshqa qator sohalarni qo‘llab quvvatlash bo‘yicha yangi chora tadbirlarni e‘lon qildi biz asosiy narsa haqida gaplashamiz,positive
jizzax viloyatida onasi va ikki o‘g‘li uglerod oksidi zaharlanishidan vafot etdi,negative
noyabr kuni o‘zbekistonliklar qiziqarli astronomik hodisalardan biri oyning to‘liq tutilishini kuzatishlari mumkin ushbu tutilishning to‘liq bosqichida oyning butun yuzasi yer soyasida bo‘ladi oy tutilishining umumiy davomiyligi soatdan oshadi va tutilishning to‘liq bosqichi soat daqiqa davom etadi,positive
o‘zbekistonda yil dekabrdan boshlab zargarlik buyumlarini eksport qilish limiti ikki baravar oshiriladi,positive
huquqni muhofaza qilish organlari xodimlari ilgari bir necha bor sudlangan o‘zbekistonni hibsga olishdi toshkentning xususiy uylarida bir qator o‘g‘irliklarni sodir etgan erkak jinoyat sodir etish uchun joylarni qanday tanlaganini aytib berdi,positive
noyabr kuni kechqurun o‘zbekistonning asosiy yangiliklari toshkentda bir kishi yoshli qizni ta‘qib qildi o‘zbekiston ventspils erkin porti hududida terminal va boshqa bir qator ob‘ektlarni ijaraga olishni rejalashtirmoqda bitiruvchilar va ishlaydigan talabalar ish haqini oshiradilar davlat ish beruvchilarga qo‘shimcha vositalarni ajratishni rejalashtirmoqda,positive
qashqadaryo viloyatida nam yo‘lda avtobus ag‘darilgan unda kishi bo‘lgan,negative
qozog‘iston xalqiga yo‘llagan maktubida adolatli davlat yagona millat farovon jamiyat qozog‘iston rahbari davlat va jamiyatning barcha sohalarini har tomonlama qayta tiklash bo‘yicha olib borayotgan siyosatining strategik maqsadini belgilab berdi va islohotlarning aniq yo‘nalishlarini belgilab berdi yangi iqtisodiy siyosat real rivojlanish,positive
patrul post xizmati pps inspektorlari ta zamonaviy byd elektromobillaridan iborat partiyani olishdi,positive
yilda yoshlar o‘rtasida iv yozgi osiyo va v parazit o‘yinlari o‘tkazilgandan so‘ng sportni rivojlantirish vazirligi va barcha respublika sport federatsiyalari yashnobod tumanida qurilayotgan olimpiya qishlog‘iga ko‘chib o‘tadilar,positive
misrning red sea airlines aviakompaniyasi sharm esh shayx toshkent sharm esh shayx yo‘nalishi bo‘yicha birinchi reysni amalga oshirdi,positive
uzbekistan airways noyabr oyida keksa yo‘lovchilar uchun chegirmalarni taqdim etadi,positive
sankt peterburgda o‘zbekiston mahsulotlari uchun ulgurji tarqatish markazlari tarmog‘ini yaratish rejalashtirilgan ushbu loyihani sanktpeterburg gubernatori aleksandr beglov va toshkent hokimi jahongir artikxodjayev muhokama qildilar,positive
samarqanddagi avtobuslarning aksariyati dvr bilan jihozlangan endi to‘xtash joylarida to‘xtab qolgan qoidabuzarlar qonun oldida javob berishlari kerak,positive
ijtimoiy tarmoqlarda erining kaltaklanishidan aziyat chekkan qizga yordam so‘rab murojaat qilingan u hayoti uchun qo‘rqadi chunki erkak hibsga olingan ichki ishlar boshqarmasi vaziyatni izohladi,negative
o‘zgidromet kelgusi hafta uchun ob havo prognozini e‘lon qildi o‘zbekistonliklarni birinchi tungi sovuqlar va qor bilan yomg‘ir kutmoqda,positive
toshkent maktabida informatika o‘qituvchilari kaltaklandi u muvaffaqiyatsiz o‘quvchiga chorak baho berishni xohlamadi,negative
davlat xavfsizlik xizmati gbs xodimlari mamlakatga katibatul tavhid val jihodterror tashkiloti a‘zosini olib kelishdi,positive
o‘zbekistonda bitiruvchilar va oxirgi kurs talabalarini ish bilan ta‘minlaydigan kompaniyalar va ishbilarmonlarga ish haqini oshirish uchun qo‘shimcha moliyaviy mablag‘lar ajratilishi rejalashtirilgan,positive
o‘zbekiston ventspils erkin porti latviya va unga tutash erkin iqtisodiy zona hududida terminal va boshqa bir qator obyektlarni ijaraga olishni rejalashtirmoqda,positive
xitoy texnologiyalari o‘zbekistonning yangi tug‘ilgan chaqaloqlari bolalari va kattalaridagi genetik kasalliklarni aniqlashga yordam beradi mamlakatda yangi tug‘ilgan chaqaloqlarni skrining qilish shuningdek irsiy onkologik genetik va genetik sohalarda genetik testlarni o‘tkazish uchun zamonaviy o‘zbekiston xitoy laboratoriya bazasi tashkil etildi,positive
toshkentda yoshli qizni ta‘qib qilgan erkak ustidan sud jarayoni boshlandi u bolani ayvonga aldab uni quchoqlab o‘pishni boshqa buzuq ishlarni qilishni boshladi,negative
o‘zbekistonning haftadagi asosiy yangiliklari siz o‘tkazib yuborgan barcha qiziqarli narsalar o‘zbekistonda maishiy texnikani raqamli markalashning uchinchi bosqichi boshlandi mijozlar uchun biznes o‘zbekistonda joriy yilning aprel oyida ishga tushirilgan maishiy texnika markirovkasi jarayonining uchinchi bosqichi noyabrdan boshlandi bundan buyon,positive
turkiy dunyo mamlakatlari korkut ata bursa turkiya kinofestivali g‘olibi o‘zbekistonlik ael kismati ayol taqdiri filmi bo‘lib u akasining irodasiga bo‘ysunib jangarilarga aldanib qolgan sajida ismli ayol haqida hikoya qiladi bosh qahramonning prototipi andijonlik ayol bo‘lib u,positive
matiz dagi taksi haydovchisi piyodalar o‘tish joyida yoshli qizni urib tushirdi hodisa yo‘l xavfsizlik kamerasi tomonidan suratga olingan,negative
rossiyaning eng yirik bozorlaridan biri ozon dan ortiq o‘zbekistonliklarni yollashni rejalashtirmoqda bu etkazib berish xizmati va ishlab chiqarish va saralash markazlarida ishlash haqida,positive
aqsh davlat kotibining janubiy va markaziy osiyo ishlari bo‘yicha yordamchisi donald lu noyabr kunlari o‘zbekiston turkmaniston va qozog‘istonga tashrif buyuradi bu yakshanba kuni amerika tashqi siyosat idorasi tomonidan tarqatilgan bayonotda aytilgan,negative
noyabr kunlari toshkentda kuchli shamol va yog‘ingarchilik kutilmoqda biz sizdan qiyin ob havo sharoitida transport vositalarini daraxtlar ostida qoldirmasligingizni o‘zingizni yaqinlaringizni va boshqa yo‘l foydalanuvchilarini himoya qilishingizni so‘raymiz dedi poytaxt hokimligi,positive
toshkent aholisi poytaxt yo‘llaridagi eng muhim muammolardan biri noto‘g‘ri joyda to‘xtash joyini hal qilish bilan shug‘ullanayotganga o‘xshaydi ko‘pgina haydovchilar o‘z avtomobillarini to‘g‘ridan to‘g‘ri piyodalar yo‘laklarida va piyodalar o‘tish joylarida qoldiradilar bu esa yo‘lni kesib o‘tish biroz qiyinlashib borayotgan aholining hayotini murakkablashtiradi,positive
bugun ertalab o‘zbekistonda to‘rt balli zilzila yuz berdi epitsentr buxoro viloyatida joylashgan bir necha kun oldin toshkent aholisi to‘rt ball kuch bilan silkinishni his qilishgan,positive
tugatilayotgan turkiston bankining omonatchilarining bir qismi bu jismoniy shaxs pullarini qaytarib ololmaydilar odamlar o‘zlarining mablag‘larini bankka oddiy depozit sifatida berishadi deb o‘ylashdi ammo ular subordinatsiya qilingan qarz sifatida rasmiylashtirildi oddiy va moliyaviy nuances bilan tanish bo‘lmagan o‘zbekistonlik imzolar,negative
o‘zbekistonda tibbiy hushyorlar tarmog‘i ishlaydi kuchli mast bo‘lgan shaxslar u erga etkaziladi,positive
futbol bo‘yicha rossiya terma jamoasi o‘zbekiston jamoasi bilan do‘stlik o‘yinini o‘tkazadi bu haqda rossiya futbol ittifoqi rfu matbuot xizmati xabar berdi,positive
ichki ishlar vazirligining kiberxavfsizlik markazi senat saytini oltita yoshli o‘smirlardan iborat xakerlar guruhi ochganligi haqidagi ma‘lumotni rad etdi huquq tartibot idoralari xodimlarining so‘zlariga ko‘ra buni namangan viloyati narin tumanida yashovchi noyabr kuni hibsga olingan o‘spirin ham qilgan,positive
rejissyor dilmurod masaidovning ayol qismati ayol taqdiri badiiy filmining premyerasi shu yilning sentyabr oyida bo‘lib o‘tdi noyabr oyidan boshlab film mamlakatning barcha hududlarida katta ekranlarga chiqadi rasmning hikoyasi mehr operatsiyasi doirasida suriyadan qaytarilgan ayollarning hikoyalariga asoslangan diqqat markazida po va ayol fojiasi,positive
discovering uzbekistan sayyohlik konferensiyasi doirasida mashhur locatsiiiuzb jamoatchiligi mualliflari humoyun aminov va abror ismoilov respublikamizning sayyohlar tomonidan kashf etilishini kutayotgan noma‘lum joylari haqida so‘zlab berishdi,positive
toshkent aholisi bugun erta tongda to‘rt balli zilzilani boshdan kechirdi,positive
senat sayti yoshli o‘smirlardan iborat marsh golden xakerlar guruhi tomonidan buzilgan ularning orqasida yana bir nechta davlat idoralari veb saytlarini buzish mavjud,positive
o‘zbekistonda zilzila yuz berdi epitsentr namangan viloyatida joylashgan,positive
davlat xavfsizlik xizmati gbs xodimlari noqonuniy xizmatlar ko‘rsatgani uchun pul undirgan ikki advokatni hibsga olishdi,positive
finance inquirer nashri rgca xalqaro tadqiqoti natijalari va unicef jahon banki va oecd ma‘lumotlariga asoslanib bolalarni maktabgacha ta‘lim bilan qamrab olishning eng yaxshi dinamikasiga ega dunyoning eng yaxshi mamlakatini nashr etdi jahon reytingida birinchi o‘rinni o‘zbekiston egalladi,positive
ural turizm assotsiatsiyasi direktori mixail maltsevning so‘zlariga ko‘ra toshkent turkiya va qozog‘iston aviakompaniyalarini siqib chiqarib ural uchun eng yirik aviahabga aylanishi mumkin,positive
noyabr kuni kechqurun o‘zbekistonning asosiy yangiliklari adliya vazirligi o‘quv yili davomida bolani bir maktabdan boshqasiga qanday o‘tkazish kerakligini aytdi mutaxassislar o‘zbekistonga turkiy davlatlar tashkiloti nima uchun kerakligini tushuntirishdi o‘zgidrometdan favqulodda xabar mamlakatning sakkizta mintaqasida toshqinlar va toshqinlar kutilmoqda men ketmoqchi edim,positive
noyabr kunlari samarqandga parvozlar aeroport yopilishi vaqtida navoiy shahriga yo‘naltiriladi,positive
qozog‘iston kompaniyasi noqonuniy ravishda o‘zbekiston va tojikistonga million dollarlik benzin olib kirishga uringan,positive
urush haqida gapirganda ko‘pchilik birinchi navbatda jasur askarlarni kiyim kechak va qo‘llarida qurol bilan tasavvur qilishadi biroq armiyada gumanitar kasblar vakillari shifokorlar oshpazlar rassomlar muhim rol o‘ynaydi ular orasida ko‘plab ayollar bor nima uchun ular urushga borishadi ular buni qanday ko‘rishadi muxbir podrobnouz spr,positive
o‘zgidromet favqulodda xabar yubordi noyabr kunlari respublikaning tog ‘ oldi va tog‘li hududlarida kuchli yog‘ingarchilik tufayli sakkizta viloyatda toshqin hodisalari kutilmoqda,negative
samarqandda noyabr kuni turkiy davlatlar tashkiloti sammiti bo‘lib o‘tadi mutaxassislar o‘zbekistonga nima uchun bu tashkilot kerakligini aytishdi,positive
muxbirlar podrobnouz ular dubayga virtual sayohatni davom ettirmoqdalar zamonaviy dunyodagi eng ajoyib joy hamma borishni orzu qiladi va bu erda bo‘lganlar yana qaytib kelishadi,positive
o‘zbekiston bojxonachilari mamlakatdan rubllarni noqonuniy olib chiqishga urinishlarni to‘xtatishda davom etmoqda xususan o‘zbekistonlik million so‘mdan ortiq million so‘mga yaqinnoqonuniy olib chiqishga uringan,positive
rossiyada noyabr milliy birlik kuni hisoblanadi toshkentdagi rus uyi ushbu tadbirga bag‘ishlangan bir qator tadbirlarni o‘tkazadi rossotrudnichestvo o‘zbekistondagi vakolatxonasi rahbari mixail vojdaevning so‘zlariga ko‘ra bu bayram o‘zbekiston uchun begona emas chunki ikki mamlakat xalqlari bir asrdan ko‘proq vaqt davomida o‘z qo‘llariga kelmoqdalar,positive
adliya vazirligi o‘quv yili davomida bolani bir maktabdan boshqasiga qanday o‘tkazish kerakligini aytdi,positive
angren va chirchikning ikkita maktabida maktab mebellarini sotib olish uchun ajratilgan mablag‘lar talon taroj qilindi maktab rahbarlari mebel sotib olish uchun soxta shartnomalar tuzdilar va pulni o‘zlashtirdilar va isrof qildilar,negative
namangan viloyatining davlatobod tumanida o‘zini davlat xavfsizlik xizmati xodimi deb tanishtirgan erkak hibsga olingan,positive
huquq tartibot idoralari xodimlari toshkentdagi kvartiraga bostirib kirib uning egasini kaltaklagan uch yigitning shaxsini aniqladilar hujumchilar hibsga olingan,positive
o‘zgidromet kelgusi dam olish kunlari uchun ob havo prognozini e‘lon qildi shanba va yakshanba kunlari mamlakat bo‘ylab yomg‘ir yog‘adi harorat dan darajagacha bo‘ladi,positive
