text,sentiment
toshkent hayvonot bog‘ining aytishicha sovuq havoda xonalarda isitish va issiq pollar ishlaydi qushxonalarda tabiiy isitiladigan somon choyshablari ishlatiladi generatorlar mavjud,positive
uzbekistan airports dan qo‘shimcha toshkent aeroportida hozirgi vaqtda quyidagi reyslar kechiktirilmoqda hy toshkent tbilisi soat ga ko‘chirish hy toshkent nukus soat ga ko‘chirish hy toshkent buxoro kechiktirildi hy toshkent moskva kechiktirildi hy toshkent dubay kechiktirildi hy toshkent jidda kechiktirildi p toshkent moskva kechiktirildi hy toshkent andijon bekor qilindi,positive
noqulay ob havo sharoiti tufayli o‘zbekistonning ba‘zi aeroportlarida reyslar bekor qilindi ba‘zi reyslar kechiktirildi yoki boshqa aeroportlarga ko‘chirildi aviareyslar haqidagi tezkor ma‘lumotlar uzbekistan airports telegram kanalida va aviakompaniyalarning onlayn resurslarida e‘lon qilinadi,positive
adliya vazirligi ommaviy axborot vositalarini ma‘muriy islohotlarni faqat salbiy nuqtai nazardan bir tomonlama yoritish va mavzu bo‘yicha mutaxassis bo‘lmagan yoki kerakli bilim va tajribaga ega bo‘lmagan odamlarbilan suhbatlar uchun tanqid qildi vazirlik shuningdek ma‘mur shaklining ahamiyatini tushuntirishga harakat qildi,negative
keyingi qor yog‘ishida toshkent ko‘chalarini tozalashda avvalgisiga qaraganda ko‘proq texnika dan ortiq va obodonlashtirish xizmatlari xodimlari ga yaqin ishtirok etmoqda kechadan boshlab asosiy ko‘chalar qordan tozalanadi va qum tuz aralashmasi bilan sepiladi,positive
xayrli tong bugun tushdan keyin qor o‘zbekiston bo‘ylab davom etadi qoraqalpog‘iston va xorazm viloyatidan tashqari deb xabar beradi o‘zgidromet ba‘zi joylarda tuman bo‘lishi mumkin yo‘llarda muz bor shamol m s ba‘zi joylarda m s gacha kuchayishi mumkin surxondaryo va farg‘ona viloyatlarining ayrim tumanlarida m s gacha shamollar bo‘lishi mumkinharorat daraja selsiy mamlakat shimolida toshkentda bulutli qor tuman yo‘llarda muz bor shimoliy sharqi,positive
toshkentda vengriya kompaniyalari uchun sanoat zonasi qurilishi boshlanadi bu masala o‘zbekiston prezidentining oktyabr oyida budapeshtga tashrifi chog‘ida muhokama qilindi shuningdek texnoparknegizida tibbiyot texnikasi elektronika va butlovchi qismlarni birgalikda ishlab chiqarish masalasi ham ishlab chiqiladi,negative
sbdd va sog‘liqni saqlash vazirligi tez yordam mashinalari haydovchilariga jarimalar bilan bog‘liq muammolarni hal qilish uchun yagona tizimni yaratmoqda savol hal qilindi haydovchilar bu ishga jalb qilinmaydi deya xabar beradi toshkent ichki ishlar boshqarmasi,positive
toshkent aholisi uylarning kirish joylarida qum tuz aralashmasi solingan qoplarni payqashdi shunday qilib tuman hokimliklari kutilayotgan qor yog‘ishiga tayyorgarlik ko‘rmoqda ushbu fotosuratlar poytaxt mirzo ulug‘bek tumani hokimligi tomonidan chop etilgan,positive
poytaxt kengashi toshkent byudjetining yilgi xarajatlarini trln so‘m miqdorida tasdiqladi issiqlik energiyasi uchun subsidiyalar ikki baravarga trln so‘mgacha liftlarni ta‘mirlash va yangilash uchun mlrd so‘m davlat organlarining noqonuniy xatti harakatlari natijasida etkazilgan zararni qoplash uchun mlrd so‘m yo‘naltiriladi,negative
toshkent shahar hokimi infratuzilma shaharsozlik jamoat transporti va mahalliylashtirish sohasidagi uzoq muddatli dasturning mlrd yevro qiymatidagi yo‘l xaritasi ni tasdiqladi hujjatda tramvay liniyasi teo va tramvay vagonlari uchun butlovchi qismlarni lokalizatsiya qilish dasturini ishlab chiqish topshirilgan,negative
deyarli uch yil o‘tgach o‘zbekiston va xitoy muntazam havo qatnovini davom ettirmoqda yanvar kuni uzbekistan airways toshkentdan pekinga birinchi reysni amalga oshiradi,positive
toshkent shahar kengashi shahar byudjetini yilga tasdiqladi jamoatchilik muhokamasi va eshittirishlar bo‘lmadi yahm va xizmat ko‘rsatish sohasining o‘sishi sekinlashishi kutilmoqda poytaxt va uning tumanlari byudjeti shaxsiy daromad solig‘i jarimalar va boshqa soliqlardan tushumlarning keskin o‘sishi hisobiga trillion so‘m miqdorida prognoz qilinmoqda,negative
ijtimoiy tarmoqlarda chilonzor tumanidagi bir nechta tez yordam haydovchilari yo‘l harakati qoidalarini buzganlik uchun jarimalardan shikoyat qilayotgani aks etgan video tarqaldi o‘zbekiston ichki ishlar vazirligi sbdd videoni o‘rganayotganliklarini ma‘lum qildi,positive
golden house dan yangi zamonaviy blok ishlab chiquvchi sizning e‘tiboringizga assalom sohil lcd ning yangi navbatini taqdim etadi ajoyib ko‘rinish zamonaviy jabhalar obodonlashtirilgan hovli mashinasiz hovli er osti to‘xtash joyi ushbu kvartiralarning savdosi allaqachon boshlangan qishki chegirmalardan foydalanishga va orzu qilingan kvartirani arzon narxlarda sotib olishga arziydi batafsil telefon ghuz telegram savdo idorasi reklama,negative
samarqand viloyati qo‘shrabot tumanida nexia avtomobili haydovchisi tezlikni oshirib yaqinlashib kelayotgan yo‘lga chiqib spark avtomobili bilan to‘qnashdi yo‘l transport hodisasi natijasida yengil avtomobillar haydovchilari va bitta spark yo‘lovchisi olgan jarohatlari tufayli voqea joyida vafot etdi,negative
o‘zbekistondagi deyarli barcha hokimliklar o‘tgan yil oxirida yoki hatto yangi yilda soliq to‘lovchilarning fikrini hisobga olmagan holda yil uchun byudjetlarni qabul qildilar andijon va sirdaryo hokimliklari byudjet loyihalarini e‘lon qildilar ammo muhokamalar tugashini kutmasdan ularni qabul qildilar,negative
uzauto motors dasturiy ta‘minotni yangilash va inventarizatsiya qilish ishlari yana bir necha kun davom etishini ma‘lum qildi shartnoma tuzish barcha avtomobillarni berish va to‘lovlarni qabul qilish yanvardan boshlab to‘xtatildi,negative
o‘zbekiston sog‘liqni saqlash vazirligi ijtimoiy tarmoqlarda tarqalgan bolalar orasida kovid bilan kasallanish holatlari ko‘paygani haqidagi xabarlar yolg‘on ekanligini aytdi,positive
yanvar oyi oxirigacha braziliya poytaxtida sobiq prezident tarafdorlari tomonidan uyushtirilgan tartibsizliklar tufayli favqulodda vaziyat rejimi joriy etildi ular bir nechta hukumat binolarini vayron qilishdi shtat gubernatori vaqtincha ishdan bo‘shatildi yuzlab odamlar hibsga olingan,positive
team universitetining tayyorgarlik kursiga arizalarni qabul qilishning so‘nggi oyi qoldi pre foundation tayyorgarlik kursining muvaffaqiyatli yakunlanishi tinglovchilarga o‘quv yili uchun team universitetining birinchi bakalavriat kursiga to‘g‘ridan to‘g‘ri kirishni kafolatlaydi tayyorgarlik kursining dasturi va narxi haqida havola orqali bilib olishingiz mumkin tayyorgarlik kursiga kirish uchun so‘nggi sinov yanvar kuni soat da bo‘lib o‘tadi sin,positive
toshkentdagi tug‘ruqxonalar va tibbiyot muassasalarida kutilayotgan sovuq ob havo munosabati bilan elektr uzilishlarining oldini olish uchun elektr generatorlari o‘rnatildi hokimning topshirig‘i bilan obodonlashtirish xodimlariga qo‘lqop va termos berildi ular va sbdd xodimlari issiq ovqat va choy bilan ta‘minlanadilar,positive
namangan viloyatining chust tumanida va yoshli o‘g‘il bolalar kasalxonaga yotqizildi ularning eng kattasi vafot etdi ular uglerod oksidi bilan zaharlanishi mumkin edi,negative
o‘zbekiston davlat xavfsizlik xizmati jami mln so‘mlik soxta banknotlar olib qo‘yilgan olti kishini hibsga oldi,positive
dok maks dan bolalarning o‘limi o‘zbekiston tibbiyot va farmatsevtika sohalarida bir qator muammolarni keltirib chiqardi dedi yuksalishharakati u nazoratsiz dori darmonlarni qabul qilish muammosini hal qilishga ularni to‘g‘ridan to‘g‘ri reklama qilishni taqiqlashga sug‘urta tibbiyoti va davolashning yagona standartlarini joriy etishga shuningdek ochiqlikni oshirishga chaqirdi,positive
norvegiya hukumati yilgi xokkey bo‘yicha jahon chempionatini o‘tkazish uchun mablag ‘ ajratishdan bosh tortdi bu esa mamlakat o‘z arizasini bekor qildi,positive
nukusdagi voqealar bo‘yicha sudda qoraqalpog‘iston jo‘qorg‘i kengesi raisi voqealar paytida u respublika ichki ishlar vazirligi rahbari bo‘lgan amanbay orinbayev guvohlik berdi u suddan sudlanuvchilarga nisbatan jazoni qonun doirasida yumshatishni so‘radi,positive
doc max siropini olgan bolaning o‘limi haqida yana bir ma‘lumot tasdiqlandi namangan viloyati sog‘liqni saqlash boshqarmasi bu haqda kundan keyin internetda xabarlar paydo bo‘lganidan keyin xabar berdi,negative
prezident qarori bilan chorvachilik parrandachilik va baliqchilik xo‘jaliklariga chorva va parranda go‘shti sut va baliq yetishtirish uchun subsidiyalar miqdori ikki baravar kamaytirildi bu mahsulot narxining oshishiga olib kelishi mumkin dedi o‘zgarishlarni yangi yil syurprizideb atagan fermerlardan biri,negative
kapitalbank uzum kompaniyalari guruhiga qo‘shiladi bu esa bankda uzum marketplace foydalanuvchilari hisobiga mijozlar bazasini kengaytirishga imkon beradi shu bilan birga bank o‘z brendini saqlab qoladi va sheriklar va mijozlar uchun shart sharoitlarni o‘zgarishsiz qoldirishga va‘da beradi,positive
veolia energy tashkent isitish va issiq suv uchun qanday qilib yaxshiroq to‘lash kerakligini va nima uchun to‘lov har doim ham shaxsiy hisob balansida ko‘rsatilmasligini tushuntirdi,negative
o‘zgidromet ogohlantirdi yanvar kunlari qamchik va taxtakaracha dovonlarida kuchli qor tuman va muz kutilmoqda shamol kuchayishi mumkin,positive
keyingi ikki yil ichida ta qattiq maishiy chiqindilar poligonini melioratsiya qilish va ta qurilish chiqindilari poligonini tashkil etish uchun trln so‘mdan ortiq mablag ‘ ajratiladi chiqindilarni yig‘ish va olib tashlash bilan shug‘ullanadigan korxonalar uchun daromad solig‘i va ijtimoiy soliq stavkalari ga belgilangan,positive
qishki sport turlari bo‘yicha respublika sport maktabi o‘quv yilidan boshlab ish boshlaydi unda muz saroyi va konkida uchish va xokkey bilan shug‘ullanish uchun ochiq sport maydonchasi bo‘ladi,positive
toshkent pravoslavlari iso masihning tug‘ilishini tun bo‘yi hushyorlik va hamjihatlik bilan nishonladilar liturgiya uchun imonlilar ma‘bad hovlisida to‘plandilar xizmat nima edi bizning fotoreportajimizda,positive
galliaral tumanida lacetti haydovchisi tezlikni oshirib daraxtga urildi ikki yo‘lovchi vafot etdi haydovchi va uchinchi yo‘lovchi engil jarohat olgan,negative
davlat statistika qo‘mitasi rasmiy statistikaning yagona ma‘lumotlar bazasi bo‘lgan yangi o‘zbekiston statistika portalini ishga tushirdi,positive
qashqadaryoda mlrd dollarlik shurtan davlat aksiyadorlik kompaniyasi quvvatini oshirish bo‘yicha qurilayotgan kompleks demontaj qilinishi va saneg kompaniyasi zavodi bilan integratsiya qilish uchun buxoro viloyatiga ko‘chirilishi mumkin keyin o‘zbekneftgaz yil oxirida prezident tomonidan boshlangan loyiha ustidan nazoratni yo‘qotishi mumkin,negative
tovuqli sabzavotli salat bulgur salatasi qizil loviya salatasi parhezli banan keki jo‘xori banan keklari va boshqa retseptlar tanlovdan zirauz,positive
holatiga ko‘ra o‘zbekistonning to‘rtta aeroportida noqulay ob havo sharoiti tufayli havo kemalarini qabul qilish va chiqarishga cheklovlar joriy etildi deya xabar beradi uzbekistan airports andijon aeroporti tuman ko‘rinishi m namangan aeroporti tuman ko‘rinishi m farg‘ona aeroporti tuman ko‘rinishi m urganch aeroporti tuman ko‘rinishi m soat dan boshlab farg‘ona aeroportida cheklovlar bekor qilindi urganch aeroportida ham cheklovlar olib tashlan,positive
samarqand viloyatida erkak xotini va oylik bolasini o‘ldirdi shundan keyin o‘zini osdi xabar qilinishicha oilaviy mojaro sabab bo‘lgan,negative
o‘zbekiston qirg‘iziston va qozog‘iston mvt quvvatga ega kambarat ges qurilishi loyihasini amalga oshirish bo‘yicha yo‘l xaritasi ni imzoladilar,positive
toshkent shahar hokimi qattiq sovuq kunlarda shahar xizmatlari faoliyati bo‘yicha yig‘ilish o‘tkazdi asosiy faoliyatdan chalg‘itadigan uchrashuvlar o‘tkazish taqiqlanadi ko‘chalarni qordan tezkor tozalash yo‘lga qo‘yiladi jamoat transportidan foydalanish uchun qulay sharoitlar yaratilishi kerak,positive
rassom va tabiat va fikrlar parvozi ko‘rgazmalari o‘zbekiston badiiy akademiyasi markaziy ko‘rgazma zalida o‘tkaziladi ko‘rgazmalarda rasmlardan tashqari keramika yog‘och o‘ymakorligi va haykallar mavjud oxirgilar orasida nukus muzeyi asoschisi igor savitskiyga haykalning eskiz loyihasi ko‘rgazmalarga yanvargacha tashrif buyurishingiz mumkin fotosuratlar bilan bizning sharhimiz,positive
sotish to‘xtatilgan dorilar o‘zbekiston sog‘liqni saqlash vazirligi qo‘shimcha tekshirish zarurati tufayli sotilishi to‘xtatilgan dorilar ro‘yxatini eslatdi ushbu dorilar hindistonning marion biotech kompaniyasi tomonidan ishlab chiqarilgan va quramax medical tomonidan olib kelingan sifatni chuqur nazorat qilish shuni ko‘rsatdiki doc max va ambronol preparatlarining ayrim seriyalarida propilen glikol o‘rniga yoki u bilan birga etilen glikol va di,positive
o‘zbekiston markaziy banki tomonidan belgilangan aqsh dollari kursi yil aprel oyidan beri birinchi marta so‘mdan oshdi umuman olganda o‘tgan yili milliy valyuta foizga qadrsizlandi,negative
iqtisodiy taraqqiyot vazirligi departamentining sobiq rahbari azamat fazilov o‘zbekiston prezidenti administratsiyasi ijro etuvchi apparatining bosh maslahatchisi etib tayinlandi,negative
o‘zbekistonda yildan ortiq vaqtdan beri ular import qilinadigan tovarlarga iste‘mol kreditlari berishga ruxsat berishni rejalashtirmoqdalar endi ular faqat mahalliy avtomobillar yoki maishiy texnika uchun beriladi yaqinda parlamentga import qilinadigan uskunalar uchun kreditlar to‘g‘risidagi qonun loyihasi kiritildi ammo u kun tartibidan tushib ketdi dedi deputat doniyor g‘aniyev,negative
o‘zbekiston soliq kodeksiga kiritilgan tuzatishlar jismoniy shaxslarning mol mulkiga solinadigan soliq stavkalarini oshirdishu bilan birgamaydoni va kvadrat metrgacha bo‘lgan uylar va kvartiralar egalari uchun m soliq o‘sishi ni maydoni kvadrat metrdan ortiq bo‘lgan uy egalari uchun m,negative
surxondaryoning uzun tumanida vaz avtomobili kamazga kirib yilda tug‘ilgan bolasi bilan yo‘lovchi yo‘lovchi avtomobilida halok bo‘ldi yo‘l transport hodisasining sabablari sedan haydovchisining tajribasizligi va ruxsat etilgan tezlikdan oshib ketishini ko‘rsatadi,negative
prezident yil yanvargacha besh turdagi tovarlarni jumladan go‘sht sariyog‘ un sovun va boshqalarni import qilishda bojxona to‘lovlarining nol stavkalarini uzaytirdi shu bilan birga go‘sht yog ‘ va kartoshkani olib kirish uchun qqs imtiyozining amal qilish muddati tugadi,positive
bayram davom etmoqda yanvardan boshlab mango gacha chegirmalar bilan qishki sotuvni boshlaydi brendning brend do‘konlarida ajoyib ko‘rinish va kayfiyatni yaratish uchun zarur bo‘lgan barcha narsalar mavjud mango uzbekistan mango man reklama,negative
jizzax viloyatidagi koloniyadan qochib ketgan ikki mahbus bir kundan keyin andijon viloyatining chegara tumanlaridan birida hibsga olinib vaqtincha saqlash hibsxonasiga joylashtirildi,positive
yuksalish harakati davlat va xususiy sektordagi ish beruvchilarni qattiq sovuq kunlarda xodimlarga ish joyida bo‘lishlari shart bo‘lmasa uyda ishlashga ruxsat berishga shuningdek jamoat transportining uzluksiz harakatlanishini ta‘minlashga chaqirdi,positive
davlat xavfsizlik xizmati hindistondan quramax medikal tomonidan olib kelingan doc max va ambronol preparatlarini laboratoriya sinovlarini o‘tkazishda normativ huquqiy hujjatlar talablari qo‘pol ravishda buzilganligini natijada sifatsiz dori darmonlarni sotishga ruxsat berilganligini aytdi,negative
afg‘oniston muvaqqat hukumati va xitoyning capeic kompaniyasi amudaryo havzasida neft qazib olish bo‘yicha shartnoma imzoladilar afg‘onistonda neft va neft mahsulotlarini qayta ishlash rejalashtirilgan,negative
poytaxtning chilonzor tumanida ikkita broker mijozni baham ko‘rmadi bu esa boshqasini noma‘lum narsa bilan jarohatlashiga olib keldi jabrlanuvchi qorin bo‘shlig‘i yarasi taloq va buyrakning shikastlanishi bilan kasalxonaga yotqizilgan,negative
kelgusi hafta kutilayotgan sovuqdan oldin o‘zbekistonda dam olish kunlari nisbatan iliq ob havo bo‘ladi mamlakatning aksariyat qismida joylarda yomg‘ir yog‘adi joylarda shamol kuchayadi,positive
o‘zbekiston sog‘liqni saqlash vazirligi sog‘liqni saqlashni raqamlashtirish tibbiy sug‘urta va tibbiy klasterlarni rivojlantirish uchun turkiyadan mutaxassislarni jalb qilmoqda,negative
andijon viloyatida ayiq uni boqish uchun kelgan hayvonot bog‘i xodimini tishladi erkak voqea joyida vafot etdi,negative
toshkentdagi sud yoshli qizni buzganlikda ayblangan yoshli erkakni yillik koloniyaga hukm qildi hodisa o‘tgan yozda sodir bo‘lgan sud oktyabr oyidan beri davom etmoqda,positive
ta‘tilning yanvargacha uzaytirilishi barcha darajadagi ta‘lim muassasalariga shu jumladan xususiy maktablar va universitetlarga va xorijiy universitetlarning filiallariga ta‘sir qiladi bu haqda maktabgacha va maktab ta‘limi shuningdek oliy ta‘lim fan va innovatsiyalar vazirliklari ma‘lum qildi,positive
o‘zbekiston energetika vazirligi kelgusi haftada kutilayotgan sovutish tufayli yirik korxonalarga gaz va elektr energiyasi yetkazib berish qisqartirilishini hamda issiqlik elektr stansiyalariga gaz yetkazib berish ko‘paytirilishini ma‘lum qildi shu bilan birga jadvalga muvofiq qisqa muddatli elektr uzilishlari mumkin,negative
maktabgacha va maktab ta‘limi vazirligi byudjet tashkilotlarida ishlaydigan yoshli bolalarning onalari yanvar kunlari rejadan tashqari ta‘til paytida to‘liq ish haqini saqlab qisqartirilgan rejimda ishlashga ruxsat berilishini ma‘lum qildi qo‘shimcha ta‘til davrida bolalar bog‘chalari xodimlariga joriy ish haqi to‘lanadi,positive
rossiya federatsiyasi prezidenti mudofaa vazirligiga yanvar soat dan yanvar soat gacha ukrainadagi tomonlarning jangovar aloqa liniyasi bo‘ylab o‘t ochishni to‘xtatish rejimini joriy etishni buyurdi avvalroq patriarx kiril bunday murojaat bilan murojaat qilgan edi,positive
o‘zbekiston tiv afg‘onistondagi oliy o‘quv yurtlarida qizlarni o‘qitishni taqiqlashdan xavotir bildirdi va bu qarorni qayta ko‘rib chiqishga umid bildirdi,positive
termiz shahrida yangi joyga ko‘chib o‘tishga qarshilik ko‘rsatgan sobiq yubiley bozorining nafar xodimi jarimaga tortildi kishi kunga ma‘muriy hibsga olindi avvalroq politsiya xodimlari ayollarni avtobusga itarib yuborayotgani aks etgan video paydo bo‘ldi,negative
kutilayotgan sovutish munosabati bilan o‘zbekiston bolalar bog‘chalarida yanvar kunlari rejadan tashqari ta‘tillar e‘lon qilindi byudjet tashkilotlarida ishlaydigan bolalar bog‘chalariga tashrif buyurgan yoshli bolalarning onalariga to‘liq ish haqini saqlab qisqartirilgan rejimda ishlashga ruxsat beriladi,positive
payshanba kuni kechqurun butun o‘zbekiston bo‘ylab ball kuch bilan sezilgan zilzila afg‘onistonda sodir bo‘ldi,positive
maktab va litsey o‘quvchilari shuningdek o‘zbekiston oliy o‘quv yurtlari talabalari uchun qishki ta‘til yanvargacha uzaytirildi qaror yaqinlashib kelayotgan g‘ayritabiiy sovuq ob havoni hisobga olgan holda qabul qilindi,positive
rossiya yangi yil muz shousi va yanvar kunlari soat va da humo arenada bremen musiqachilari shousi bo‘lib o‘tadi jahon figurali uchish yulduzlari tomonidan ijro etilgan ertak qahramonlari etti karra evropa chempioni va ikki karra jahon chempioni irina slutskaya shuningdek rossiya yulduzlari dima bilan va aleksandr revvaning mashhur ovozlari bilan aytilgan evropa chempioni alena kostornaya unutilmas tomosha tajribasini qoldiradi chiptalarni humo a,positive
mcdonald‘s brendi ta‘minot muammolari tufayli qozog‘istonni tark etadi bloomberg ma‘lumotlariga ko‘ra mcdonald‘s qozog‘istondagi franchayzing egasiga rossiyadagi etkazib beruvchilardan kotlet go‘shtini sotib olishni taqiqlagan va mahalliy yoki evropalik etkazib beruvchilardan sotib olish biznesni zararga olib keladi,positive
jizzax viloyati zafarobod tumanidagi koloniyadan o‘ta og‘ir jinoyatlarda ayblangan ikki mahbus qochib ketdi ular qidiruvda,negative
dok maks preparati toshkent viloyatidagi to‘qqiz bolada nojo‘ya ta‘sirlarni keltirib chiqardi ulardan to‘rttasining ahvoli barqaror deb baholanmoqda beshtasi tuzalib uylariga bo‘shatildi,negative
finance tci kompaniyasi kapitalbank da aksiyador bo‘lib foiz aksiyalarni sotib oldi va ustav kapitalidagi ulushini foizga yetkazdi kompaniyaning hozirgi egasi uzum guruhi bilan bog‘liq beshta korxonaga ham egalik qiladi,positive
yoshli rossiya fuqarosi toshkent viloyatidagi tog‘lardagi qor vayronalari ostida vafot etdi xabar qilinishicha erkak taqiqlangan hududda chang‘ida yurgan va qor yog‘ishiga sabab bo‘lgan,negative
jahon sog‘liqni saqlash tashkiloti ma‘lumotlariga ko‘ra dunyoda koviddan o‘lim bir oy ichida foizga oshgan har hafta ming kishi vafot etgan tashkilot yangi kasallik to‘lqinlarining paydo bo‘lishiga imkon beradi,negative
buxoro viloyatining peshkun tumanida ikkita qiz osilgan holda topilgan ikkita alohida holat o‘zbekiston bosh prokuraturasi ma‘lumotlariga ko‘ra ular o‘z joniga qasd qilishlari mumkin edi,positive
yanvar kuni volga viloyatidan sovuq havo o‘zbekiston hududiga kirishi bilan g‘ayritabiiy sovuq boshlanadi kechasi havo harorati darajaga kunduzi darajaga tushadi bundan tashqari yanvar kunlari qor va shamol kuchayishi kutilmoqda,negative
bir guruh sayyohlar toshkent viloyati tog‘lariga yo‘l olishdi u yerda ulardan biri sirpanib daryoga tushib tashqariga chiqa olmadi qutqaruvchilar uni olib chiqib tog‘dan tushishga yordam berishdi,positive
yoshli maktab o‘quvchisi andijonda ijaraga olingan mashinada baxtsiz hodisa yuz berdi mashinada uning to‘rtta sinfdoshi ham bor edi ulardan biri vafot etdi boshqalari og‘ir ahvolda xabar qilinishicha haydab ketayotgan bolaning ota onasi boshqa mamlakatda ishlamoqda,negative
tibbiy sug‘urta mexanizmlarini toshkentda iyuldan boshlab ishga tushirish rejalashtirilgan dedi o‘zbekiston sog‘liqni saqlash vaziri amrillo inoyatov poytaxtdagi ta poliklinika va ta shifoxona nihoyat to‘liq raqamlashtirilishi kerak,negative
o‘zbekistonning sobiq bosh prokurori rashitjon qodirov bu lavozimni yillarda egallagan yil yozida yilga ozodlikdan mahrum etilgan shartli ravishda ozod etilgan deya xabar beradi kunuz manbalarga tayanib,negative
yilda qqs stavkasining foizdan foizga pasayishi natijasida o‘zbekiston davlat byudjeti trln so‘mga yaqin mablag ‘ olishi mumkin moliya vazirligi va davlat soliq qo‘mitasi imtiyozlarni bekor qilish va soliq ma‘muriyatini takomillashtirish orqali yo‘qotishlarni qoplash rejalashtirilganligini ma‘lum qildi,positive
yilda qirg‘iziston prezidenti sodiq japarovning garderobida jamoatchilik qariyb million so‘mlik qariyb ming dollar kiyim kechakni ko‘rdi bu uning yillik daromadidan baravar ko‘p deb yozadi kg masalan o‘tgan oktyabr oyida prezident ming dollarga italyan ko‘ylagi kiyganini ko‘rdi,negative
rahmatullo sayfutdinov o‘z arizasiga ko‘ratoshkent bosh imom xatib lavozimidan ozod etildi uning o‘rniga abu sahiy masjidining imom xatib abduqahhor yunusov o‘rin oldi,negative
qashqadaryoda bir kishi dalada ehtimol u bilan munosabatda bo‘lgan ayolni kaltaklagan shundan so‘ng u jabrlanuvchini uyida og‘ir ahvolda qoldirib jo‘nab ketdi ayol ko‘plab jarohatlardan kasalxonada vafot etdi,negative
yilda birjada onlayn savdolar orqali milliard so‘mdan ziyod mingga yaqin avtomobil raqamlari sotib olindi eng qimmat raqam avtomobil egasiga mln so‘mga eng arzon raqam esa ming so‘mga tushdi,negative
toshkentning dan ortiq aholisi yanvar kuni botanika bog‘ida bo‘lib o‘tgan markaziy osiyo yangi yil marafonida ishtirok etdi masofalar orasida metrga qisqa va‘dalar poygasi bor edi ishtirokchilar yangi yilning birinchi kunida o‘zlariga berilgan va‘dalarni bajarish uchun yugurishdi qanday qilib yangi yil yugurishi hozirgi darajaga ko‘tarildi va tadbir yanada ko‘proq yuguruvchilarni qamrab oladimi bizning hisobotimizda yoqtirishni bosing va youtube ,positive
vazirlar mahkamasi angren issiqlik elektr stantsiyasining ishonchli boshqaruvi to‘g‘risidagi shartnomani uzaytirmadi yildan boshlab ies hukumatning yopiq qarori asosida central asia energy kompaniyasi tomonidan boshqariladi uch yil ichida stantsiya ko‘p milliard dollarlik yo‘qotishlarga duch keldi garchi u bundan oldin foydali bo‘lgan,positive
angrendagi ko‘p qavatli uylarning aholisi isitish bilan bog‘liq muammolardan shikoyat qilishdi shahar hokimligi angren issiqlik elektr stansiyasidagi avariya haqida xabar berdi u dekabrda bartaraf etildi uning ma‘lumotlariga ko‘ra yanvar kuni issiqlik ta‘minoti tiklandi ies xususiy kompaniya boshqaruvidan chiqariladi,positive
yanvar oyidan boshlab o‘zbekiston tumanlari va shaharlari besh toifaga bo‘linadi ularda joylashgan korxonalarga soliq solish va subsidiyalar berishning tabaqalashtirilgan tartibini qo‘llash tartibi joriy etilmoqda,positive
ilgari bosh vazir o‘rinbosari lavozimida ishlagan shuhrat g‘aniyev o‘zbekiston prezidentining iqtisodiyot tarmoqlarini rivojlantirish investitsiyalar va tashqi savdo siyosatini amalga oshirish masalalari bo‘yicha maslahatchisi o‘rinbosari etib tayinlandi,negative
o‘zbekiston va rossiya prezidentlari telefon orqali tovar ayirboshlash hajmini oshirish va turli sohalardagi hamkorlikni kengaytirishni muhokama qildilar suhbatda neft va gaz sohasida o‘zaro manfaatli hamkorlikni kengaytirish masalalariga alohida e‘tibor qaratildi,positive
samarqand tumanida mashina ikki piyodani bosib o‘tdi ikkalasi ham vafot etdi gumonlanuvchi hibsga olingan,negative
sog‘liqni saqlash vaziri amrillo inoyatov yilni sog‘liqni saqlash tizimidagi korruptsiyaga qarshi kurash yili deb e‘lon qildi u telefon raqamini ishonch telefoni sifatida ko‘rsatishini aytdi yil sog‘liqni saqlash vazirligi tizimidagi korrupsiyaga qarshi kurash yili deb ham e‘lon qilindi,negative
yilning to‘qqiz oyi yakunlari bo‘yicha o‘zbekiston davlat qarzi milliard dollarga yetdi yaimning foizi uchinchi chorakda bu ko‘rsatkich taxminan million dollarga oshdi ammo yil boshidan beri u million dollarga kamaydi to‘rtinchi chorakda davlat qarzining milliard dollarga ko‘payishi kutilmoqda,negative
uzauto motors kompaniyasi dasturiy ta‘minot yangilanishi tufayli kontraktatsiya avtomobillar berish va to‘lovlarni qabul qilishni to‘xtatdi cheklovlar kundan ortiq davom etmaydi deb ishontirdi o‘zbekiston bosh avtomobil ishlab chiqaruvchisi,negative
yakkabog ‘ tumanida nexia haydovchisi to‘rtta piyodani urib tushirdi ulardan ikkitasi voyaga etmagan uch kishi voqea joyida bittasi kasalxonada vafot etdi haydovchi hibsga olingan,negative
o‘zbekistonlik og‘ir atletikachi doston yoqubov qatarda bo‘lib o‘tgan xalqaro musobaqada uchta oltin medalni qo‘lga kiritdi,positive
qarshi shahridagi kasalxonada portlash natijasida jarohat olgan yoshli ayol vafot etdi xabar qilinishicha bu oysara oripova shoir abdulla oripovning singlisi ikkinchi jabrlanuvchi uning turmush o‘rtog‘i u hozir davolanmoqda,negative
yilda eski haydovchilik guvohnomalari va texnik pasportlarni yangilariga almashtirish muddati tugaydi o‘zbekiston ichki ishlar vazirligi ma‘lumotlariga ko‘ra hozirgacha milliondan ortiq haydovchilar huquqlarini yangilamagan bundan tashqari mingdan ortiq texnik pasportlar almashtirilishi kutilmoqda,negative
